"","Year","Month","Day","hour","Sentiment","Count","Percentage"
"8595",2020,5,28,9,"positive",644,0.0784600389863548
"8596",2020,5,28,10,"negative",8192,0.82914979757085
"8597",2020,5,28,10,"neutral",996,0.10080971659919
"8598",2020,5,28,10,"positive",692,0.0700404858299595
"8599",2020,5,28,11,"negative",10132,0.838880609372413
"8600",2020,5,28,11,"neutral",1167,0.096621957277695
"8601",2020,5,28,11,"positive",779,0.0644974333498924
"8602",2020,5,28,12,"negative",12359,0.841263358518821
"8603",2020,5,28,12,"neutral",1448,0.0985637465114696
"8604",2020,5,28,12,"positive",884,0.0601728949697093
"8605",2020,5,28,13,"negative",12042,0.846835443037975
"8606",2020,5,28,13,"neutral",1381,0.0971167369901547
"8607",2020,5,28,13,"positive",797,0.0560478199718706
"8608",2020,5,28,14,"negative",14099,0.83480371839659
"8609",2020,5,28,14,"neutral",1602,0.0948546391142163
"8610",2020,5,28,14,"positive",1188,0.0703416424891942
"8611",2020,5,28,15,"negative",13068,0.845442194474995
"8612",2020,5,28,15,"neutral",1379,0.0892152422850488
"8613",2020,5,28,15,"positive",1010,0.065342563239956
"8614",2020,5,28,16,"negative",12899,0.834508636863557
"8615",2020,5,28,16,"neutral",1555,0.100601669146665
"8616",2020,5,28,16,"positive",1003,0.0648896939897781
"8617",2020,5,28,17,"negative",13760,0.839024390243902
"8618",2020,5,28,17,"neutral",1602,0.0976829268292683
"8619",2020,5,28,17,"positive",1038,0.0632926829268293
"8620",2020,5,28,18,"negative",13384,0.842768087651911
"8621",2020,5,28,18,"neutral",1498,0.094326553743467
"8622",2020,5,28,18,"positive",999,0.0629053586046219
"8623",2020,5,28,19,"negative",15247,0.845364825903748
"8624",2020,5,28,19,"neutral",1723,0.0955311599024174
"8625",2020,5,28,19,"positive",1066,0.0591040141938346
"8626",2020,5,28,20,"negative",14128,0.853604011842185
"8627",2020,5,28,20,"neutral",1485,0.0897226753670473
"8628",2020,5,28,20,"positive",938,0.0566733127907679
"8629",2020,5,28,21,"negative",15789,0.843744990113825
"8630",2020,5,28,21,"neutral",1781,0.0951744776358681
"8631",2020,5,28,21,"positive",1143,0.0610805322503073
"8632",2020,5,28,22,"negative",15928,0.834276136601718
"8633",2020,5,28,22,"neutral",2085,0.109208045254557
"8634",2020,5,28,22,"positive",1079,0.0565158181437251
"8635",2020,5,28,23,"negative",23329,0.865447395756047
"8636",2020,5,28,23,"neutral",2457,0.0911485383588069
"8637",2020,5,28,23,"positive",1170,0.0434040658851462
"8638",2020,5,29,0,"negative",18342,0.842961533158693
"8639",2020,5,29,0,"neutral",2436,0.111953674341652
"8640",2020,5,29,0,"positive",981,0.0450847924996553
"8641",2020,5,29,1,"negative",18975,0.846606879935752
"8642",2020,5,29,1,"neutral",2428,0.108329987061081
"8643",2020,5,29,1,"positive",1010,0.0450631330031678
"8644",2020,5,29,2,"negative",17489,0.851211914727928
"8645",2020,5,29,2,"neutral",2085,0.101479606736104
"8646",2020,5,29,2,"positive",972,0.0473084785359681
"8647",2020,5,29,3,"negative",17140,0.852948494650411
"8648",2020,5,29,3,"neutral",1975,0.098283155013685
"8649",2020,5,29,3,"positive",980,0.0487683503359045
"8650",2020,5,29,4,"negative",14015,0.864749799469365
"8651",2020,5,29,4,"neutral",1561,0.0963164064910224
"8652",2020,5,29,4,"positive",631,0.0389337940396125
"8653",2020,5,29,5,"negative",11841,0.867790399413705
"8654",2020,5,29,5,"neutral",1237,0.0906559179186515
"8655",2020,5,29,5,"positive",567,0.0415536826676438
"8656",2020,5,29,6,"negative",8932,0.865503875968992
"8657",2020,5,29,6,"neutral",867,0.0840116279069767
"8658",2020,5,29,6,"positive",521,0.050484496124031
"8659",2020,5,29,7,"negative",8139,0.847635909185586
"8660",2020,5,29,7,"neutral",840,0.0874817746302854
"8661",2020,5,29,7,"positive",623,0.0648823161841283
"8662",2020,5,29,8,"negative",7132,0.850262279446829
"8663",2020,5,29,8,"neutral",695,0.0828564616118264
"8664",2020,5,29,8,"positive",561,0.0668812589413448
"8665",2020,5,29,9,"negative",7883,0.857407004568197
"8666",2020,5,29,9,"neutral",782,0.0850554709593213
"8667",2020,5,29,9,"positive",529,0.0575375244724821
"8668",2020,5,29,10,"negative",8784,0.841459909953061
"8669",2020,5,29,10,"neutral",944,0.0904301178273781
"8670",2020,5,29,10,"positive",711,0.0681099722195613
"8671",2020,5,29,11,"negative",10872,0.850571115631357
"8672",2020,5,29,11,"neutral",1135,0.0887967454232514
"8673",2020,5,29,11,"positive",775,0.060632138945392
"8674",2020,5,29,12,"negative",11439,0.842714012081921
"8675",2020,5,29,12,"neutral",1355,0.0998231913953146
"8676",2020,5,29,12,"positive",780,0.0574627965227641
"8677",2020,5,29,13,"negative",13453,0.833932556409621
"8678",2020,5,29,13,"neutral",1800,0.111579469377635
"8679",2020,5,29,13,"positive",879,0.0544879742127449
"8680",2020,5,29,14,"negative",12589,0.829697488960654
"8681",2020,5,29,14,"neutral",1629,0.10736176102287
"8682",2020,5,29,14,"positive",955,0.0629407500164766
"8683",2020,5,29,15,"negative",14100,0.836298932384342
"8684",2020,5,29,15,"neutral",1860,0.110320284697509
"8685",2020,5,29,15,"positive",900,0.0533807829181495
"8686",2020,5,29,16,"negative",12148,0.831656055315944
"8687",2020,5,29,16,"neutral",1623,0.111111111111111
"8688",2020,5,29,16,"positive",836,0.0572328335729445
"8689",2020,5,29,17,"negative",14987,0.827690948252057
"8690",2020,5,29,17,"neutral",2000,0.110454520351245
"8691",2020,5,29,17,"positive",1120,0.0618545313966974
"8692",2020,5,29,18,"negative",11934,0.838297274515313
"8693",2020,5,29,18,"neutral",1515,0.106420342792919
"8694",2020,5,29,18,"positive",787,0.0552823826917673
"8695",2020,5,29,19,"negative",13463,0.839443820925302
"8696",2020,5,29,19,"neutral",1670,0.104127696720289
"8697",2020,5,29,19,"positive",905,0.0564284823544083
"8698",2020,5,29,20,"negative",13061,0.839665702346512
"8699",2020,5,29,20,"neutral",1539,0.0989392478302797
"8700",2020,5,29,20,"positive",955,0.061395049823208
"8701",2020,5,29,21,"negative",15717,0.83913507741591
"8702",2020,5,29,21,"neutral",1835,0.097971169247197
"8703",2020,5,29,21,"positive",1178,0.0628937533368927
"8704",2020,5,29,22,"negative",16637,0.824144251250805
"8705",2020,5,29,22,"neutral",2390,0.118393025214247
"8706",2020,5,29,22,"positive",1160,0.0574627235349482
"8707",2020,5,29,23,"negative",19332,0.82622446362937
"8708",2020,5,29,23,"neutral",2501,0.10688947773314
"8709",2020,5,29,23,"positive",1565,0.0668860586374904
"8710",2020,5,30,0,"negative",18222,0.825757919064667
"8711",2020,5,30,0,"neutral",2464,0.111659944713826
"8712",2020,5,30,0,"positive",1381,0.0625821362215072
"8713",2020,5,30,1,"negative",18565,0.83441952447301
"8714",2020,5,30,1,"neutral",2369,0.106476695581824
"8715",2020,5,30,1,"positive",1315,0.0591037799451661
"8716",2020,5,30,2,"negative",14885,0.836329924710642
"8717",2020,5,30,2,"neutral",1909,0.107259242611529
"8718",2020,5,30,2,"positive",1004,0.056410832677829
"8719",2020,5,30,3,"negative",15172,0.834543454345435
"8720",2020,5,30,3,"neutral",2051,0.112816281628163
"8721",2020,5,30,3,"positive",957,0.0526402640264026
"8722",2020,5,30,4,"negative",11638,0.847694660936703
"8723",2020,5,30,4,"neutral",1417,0.103212178600044
"8724",2020,5,30,4,"positive",674,0.049093160463253
"8725",2020,5,30,5,"negative",10581,0.850836281762625
"8726",2020,5,30,5,"neutral",1210,0.0972981666130589
"8727",2020,5,30,5,"positive",645,0.0518655516243165
"8728",2020,5,30,6,"negative",7747,0.832473672899205
"8729",2020,5,30,6,"neutral",884,0.0949924779712014
"8730",2020,5,30,6,"positive",675,0.0725338491295938
"8731",2020,5,30,7,"negative",7932,0.818829358934655
"8732",2020,5,30,7,"neutral",1017,0.104986063796841
"8733",2020,5,30,7,"positive",738,0.0761845772685042
"8734",2020,5,30,8,"negative",6652,0.794743130227001
"8735",2020,5,30,8,"neutral",1028,0.122819593787336
"8736",2020,5,30,8,"positive",690,0.0824372759856631
"8737",2020,5,30,9,"negative",7100,0.776550366400525
"8738",2020,5,30,9,"neutral",1150,0.125779284698677
"8739",2020,5,30,9,"positive",893,0.0976703489007984
"8740",2020,5,30,10,"negative",8206,0.80293542074364
"8741",2020,5,30,10,"neutral",1049,0.102641878669276
"8742",2020,5,30,10,"positive",965,0.0944227005870841
"8743",2020,5,30,11,"negative",10837,0.803395359181555
"8744",2020,5,30,11,"neutral",1645,0.121951219512195
"8745",2020,5,30,11,"positive",1007,0.0746534213062495
"8746",2020,5,30,12,"negative",12759,0.827270958957401
"8747",2020,5,30,12,"neutral",1701,0.11028982688193
"8748",2020,5,30,12,"positive",963,0.0624392141606691
"8749",2020,5,30,13,"negative",14927,0.824741698436378
"8750",2020,5,30,13,"neutral",2096,0.115807503176971
"8751",2020,5,30,13,"positive",1076,0.0594507983866512
"8752",2020,5,30,14,"negative",14650,0.82660949049258
"8753",2020,5,30,14,"neutral",1969,0.111098572476443
"8754",2020,5,30,14,"positive",1104,0.0622919370309767
"8755",2020,5,30,15,"negative",15330,0.823219847492214
"8756",2020,5,30,15,"neutral",2124,0.114058640317904
"8757",2020,5,30,15,"positive",1168,0.0627215121898829
"8758",2020,5,30,16,"negative",17216,0.828050598816796
"8759",2020,5,30,16,"neutral",2291,0.110191909961041
"8760",2020,5,30,16,"positive",1284,0.0617574912221634
"8761",2020,5,30,17,"negative",16404,0.815429736044142
"8762",2020,5,30,17,"neutral",2217,0.110205299000845
"8763",2020,5,30,17,"positive",1496,0.0743649649550132
"8764",2020,5,30,18,"negative",18517,0.818069361608129
"8765",2020,5,30,18,"neutral",2305,0.101833443781754
"8766",2020,5,30,18,"positive",1813,0.0800971946101171
"8767",2020,5,30,19,"negative",17832,0.829511094571336
"8768",2020,5,30,19,"neutral",2006,0.0933153463273945
"8769",2020,5,30,19,"positive",1659,0.0771735591012699
"8770",2020,5,30,20,"negative",20889,0.81053080862952
"8771",2020,5,30,20,"neutral",2498,0.0969268974080397
"8772",2020,5,30,20,"positive",2385,0.0925422939624399
"8773",2020,5,30,21,"negative",20759,0.817058291022159
"8774",2020,5,30,21,"neutral",2660,0.10469555634274
"8775",2020,5,30,21,"positive",1988,0.0782461526351006
"8776",2020,5,30,22,"negative",24230,0.816154675289679
"8777",2020,5,30,22,"neutral",3431,0.115568579897602
"8778",2020,5,30,22,"positive",2027,0.0682767448127189
"8779",2020,5,30,23,"negative",21105,0.836603638958259
"8780",2020,5,30,23,"neutral",2500,0.0991001704522932
"8781",2020,5,30,23,"positive",1622,0.0642961905894478
"8782",2020,5,31,0,"negative",22335,0.843689797151815
"8783",2020,5,31,0,"neutral",2708,0.102292902202244
"8784",2020,5,31,0,"positive",1430,0.0540173006459411
"8785",2020,5,31,1,"negative",18183,0.846075101205156
"8786",2020,5,31,1,"neutral",2102,0.0978083849053092
"8787",2020,5,31,1,"positive",1206,0.0561165138895352
"8788",2020,5,31,2,"negative",18543,0.864072693383038
"8789",2020,5,31,2,"neutral",2012,0.0937558247903075
"8790",2020,5,31,2,"positive",905,0.0421714818266542
"8791",2020,5,31,3,"negative",14608,0.860559646539028
"8792",2020,5,31,3,"neutral",1644,0.0968483063328424
"8793",2020,5,31,3,"positive",723,0.0425920471281296
"8794",2020,5,31,4,"negative",12958,0.872181463283301
"8795",2020,5,31,4,"neutral",1272,0.0856162078481524
"8796",2020,5,31,4,"positive",627,0.0422023288685468
"8797",2020,5,31,5,"negative",10658,0.858685143409604
"8798",2020,5,31,5,"neutral",1081,0.0870931356751531
"8799",2020,5,31,5,"positive",673,0.0542217209152433
"8800",2020,5,31,6,"negative",8492,0.814189837008629
"8801",2020,5,31,6,"neutral",1150,0.11025886864813
"8802",2020,5,31,6,"positive",788,0.0755512943432406
"8803",2020,5,31,7,"negative",8844,0.775109553023663
"8804",2020,5,31,7,"neutral",1397,0.122436459246275
"8805",2020,5,31,7,"positive",1169,0.102453987730061
"8806",2020,5,31,8,"negative",8055,0.780372020926177
"8807",2020,5,31,8,"neutral",1128,0.109281147064522
"8808",2020,5,31,8,"positive",1139,0.110346832009301
"8809",2020,5,31,9,"negative",8361,0.780818079940232
"8810",2020,5,31,9,"neutral",1212,0.113186402689578
"8811",2020,5,31,9,"positive",1135,0.105995517370191
"8812",2020,5,31,10,"negative",8635,0.790316675819147
"8813",2020,5,31,10,"neutral",1249,0.11431447922387
"8814",2020,5,31,10,"positive",1042,0.0953688449569833
"8815",2020,5,31,11,"negative",9614,0.812199036918138
"8816",2020,5,31,11,"neutral",1298,0.109656162879108
"8817",2020,5,31,11,"positive",925,0.0781448002027541
"8818",2020,5,31,12,"negative",11622,0.840468614405554
"8819",2020,5,31,12,"neutral",1336,0.0966155626265548
"8820",2020,5,31,12,"positive",870,0.0629158229678912
"8821",2020,5,31,13,"negative",13711,0.840649908031882
"8822",2020,5,31,13,"neutral",1665,0.102084610668302
"8823",2020,5,31,13,"positive",934,0.0572654812998161
"8824",2020,5,31,14,"negative",14991,0.840632535187574
"8825",2020,5,31,14,"neutral",1849,0.103684181012729
"8826",2020,5,31,14,"positive",993,0.0556832837996972
"8827",2020,5,31,15,"negative",17460,0.850090072544915
"8828",2020,5,31,15,"neutral",2028,0.0987389843711963
"8829",2020,5,31,15,"positive",1051,0.0511709430838892
"8830",2020,5,31,16,"negative",15309,0.846034816247582
"8831",2020,5,31,16,"neutral",2001,0.110583033987289
"8832",2020,5,31,16,"positive",785,0.0433821497651285
"8833",2020,5,31,17,"negative",17085,0.853013130960108
"8834",2020,5,31,17,"neutral",1946,0.0971591192770483
"8835",2020,5,31,17,"positive",998,0.0498277497628439
"8836",2020,5,31,18,"negative",15528,0.860277008310249
"8837",2020,5,31,18,"neutral",1604,0.0888642659279778
"8838",2020,5,31,18,"positive",918,0.0508587257617729
"8839",2020,5,31,19,"negative",16279,0.855303945778385
"8840",2020,5,31,19,"neutral",1686,0.0885829874428624
"8841",2020,5,31,19,"positive",1068,0.0561130667787527
"8842",2020,5,31,20,"negative",15104,0.848205761779076
"8843",2020,5,31,20,"neutral",1822,0.102319312629865
"8844",2020,5,31,20,"positive",881,0.0494749255910597
"8845",2020,5,31,21,"negative",17132,0.832013986693215
"8846",2020,5,31,21,"neutral",2138,0.103831771162158
"8847",2020,5,31,21,"positive",1321,0.0641542421446263
"8848",2020,5,31,22,"negative",16231,0.793459131795072
"8849",2020,5,31,22,"neutral",2941,0.143771998435667
"8850",2020,5,31,22,"positive",1284,0.0627688697692609
"8851",2020,5,31,23,"negative",17867,0.804783568307734
"8852",2020,5,31,23,"neutral",2923,0.131660736002883
"8853",2020,5,31,23,"positive",1411,0.0635556956893834
"8854",2020,6,1,0,"negative",17379,0.819300396002263
"8855",2020,6,1,0,"neutral",2598,0.12247784273053
"8856",2020,6,1,0,"positive",1235,0.0582217612672072
"8857",2020,6,1,1,"negative",17069,0.829760342229352
"8858",2020,6,1,1,"neutral",2297,0.1116620485149
"8859",2020,6,1,1,"positive",1205,0.0585776092557484
"8860",2020,6,1,2,"negative",16874,0.854336489291681
"8861",2020,6,1,2,"neutral",1799,0.0910839957470508
"8862",2020,6,1,2,"positive",1078,0.0545795149612678
"8863",2020,6,1,3,"negative",16373,0.854451518630623
"8864",2020,6,1,3,"neutral",1807,0.0943012211668928
"8865",2020,6,1,3,"positive",982,0.0512472602024841
"8866",2020,6,1,4,"negative",13683,0.853267647792467
"8867",2020,6,1,4,"neutral",1503,0.093726615115989
"8868",2020,6,1,4,"positive",850,0.053005737091544
"8869",2020,6,1,5,"negative",14286,0.797833128560259
"8870",2020,6,1,5,"neutral",2876,0.160616553110689
"8871",2020,6,1,5,"positive",744,0.0415503183290517
"8872",2020,6,1,6,"negative",15859,0.681872903947029
"8873",2020,6,1,6,"neutral",6798,0.292286525066644
"8874",2020,6,1,6,"positive",601,0.0258405709863273
"8875",2020,6,1,7,"negative",17079,0.764229461249329
"8876",2020,6,1,7,"neutral",4441,0.19872024342223
"8877",2020,6,1,7,"positive",828,0.037050295328441
"8878",2020,6,1,8,"negative",16370,0.829406698079749
"8879",2020,6,1,8,"neutral",2346,0.118863049095607
"8880",2020,6,1,8,"positive",1021,0.0517302528246441
"8881",2020,6,1,9,"negative",14722,0.852362204724409
"8882",2020,6,1,9,"neutral",1792,0.103751736915239
"8883",2020,6,1,9,"positive",758,0.043886058360352
"8884",2020,6,1,10,"negative",15194,0.794789977506931
"8885",2020,6,1,10,"neutral",3140,0.164251713134906
"8886",2020,6,1,10,"positive",783,0.0409583093581629
"8887",2020,6,1,11,"negative",17618,0.838114266685695
"8888",2020,6,1,11,"neutral",2269,0.107939679368251
"8889",2020,6,1,11,"positive",1134,0.0539460539460539
"8890",2020,6,1,12,"negative",17288,0.829359558647158
"8891",2020,6,1,12,"neutral",2489,0.11940513312545
"8892",2020,6,1,12,"positive",1068,0.0512353082273927
"8893",2020,6,1,13,"negative",20577,0.81976813672762
"8894",2020,6,1,13,"neutral",3116,0.124138480538624
"8895",2020,6,1,13,"positive",1408,0.0560933827337556
"8896",2020,6,1,14,"negative",19948,0.826380546004391
"8897",2020,6,1,14,"neutral",2874,0.119060441609014
"8898",2020,6,1,14,"positive",1317,0.0545590123865943
"8899",2020,6,1,15,"negative",20739,0.83098930159875
"8900",2020,6,1,15,"neutral",2661,0.106623392234644
"8901",2020,6,1,15,"positive",1557,0.0623873061666066
"8902",2020,6,1,16,"negative",17397,0.816760563380282
"8903",2020,6,1,16,"neutral",2356,0.110610328638498
"8904",2020,6,1,16,"positive",1547,0.0726291079812207
"8905",2020,6,1,17,"negative",19698,0.828935740436814
"8906",2020,6,1,17,"neutral",2332,0.098135757269705
"8907",2020,6,1,17,"positive",1733,0.0729285022934815
"8908",2020,6,1,18,"negative",15198,0.831718929568215
"8909",2020,6,1,18,"neutral",1561,0.0854265856728506
"8910",2020,6,1,18,"positive",1514,0.0828544847589339
"8911",2020,6,1,19,"negative",21298,0.818366954851105
"8912",2020,6,1,19,"neutral",2716,0.104361191162344
"8913",2020,6,1,19,"positive",2011,0.0772718539865514
"8914",2020,6,1,20,"negative",19403,0.822997964031218
"8915",2020,6,1,20,"neutral",2202,0.0934000678656261
"8916",2020,6,1,20,"positive",1971,0.0836019681031557
"8917",2020,6,1,21,"negative",22906,0.82006301016755
"8918",2020,6,1,21,"neutral",2780,0.0995274237433768
"8919",2020,6,1,21,"positive",2246,0.0804095660890735
"8920",2020,6,1,22,"negative",20907,0.805944258124205
"8921",2020,6,1,22,"neutral",2886,0.111252457499711
"8922",2020,6,1,22,"positive",2148,0.0828032843760842
"8923",2020,6,1,23,"negative",22296,0.821578598275481
"8924",2020,6,1,23,"neutral",2758,0.101628712506449
"8925",2020,6,1,23,"positive",2084,0.0767926892180706
"8926",2020,6,2,0,"negative",19161,0.814079959213154
"8927",2020,6,2,0,"neutral",2550,0.108340060330543
"8928",2020,6,2,0,"positive",1826,0.0775799804563028
"8929",2020,6,2,1,"negative",20470,0.83316374292808
"8930",2020,6,2,1,"neutral",2411,0.0981317920957304
"8931",2020,6,2,1,"positive",1688,0.0687044649761895
"8932",2020,6,2,2,"negative",16648,0.824934344185125
"8933",2020,6,2,2,"neutral",2009,0.0995490808185917
"8934",2020,6,2,2,"positive",1524,0.0755165749962836
"8935",2020,6,2,3,"negative",15963,0.825046516435807
"8936",2020,6,2,3,"neutral",1885,0.097426090551995
"8937",2020,6,2,3,"positive",1500,0.0775273930121976
"8938",2020,6,2,4,"negative",13339,0.833374984380857
"8939",2020,6,2,4,"neutral",1555,0.097151068349369
"8940",2020,6,2,4,"positive",1112,0.0694739472697738
"8941",2020,6,2,5,"negative",11518,0.844799765292651
"8942",2020,6,2,5,"neutral",1109,0.081340765732727
"8943",2020,6,2,5,"positive",1007,0.0738594689746223
"8944",2020,6,2,6,"negative",9976,0.855721393034826
"8945",2020,6,2,6,"neutral",832,0.0713673014239149
"8946",2020,6,2,6,"positive",850,0.0729113055412592
"8947",2020,6,2,7,"negative",10017,0.859312001372566
"8948",2020,6,2,7,"neutral",891,0.0764347602299048
"8949",2020,6,2,7,"positive",749,0.0642532383975294
"8950",2020,6,2,8,"negative",9715,0.863248622711925
"8951",2020,6,2,8,"neutral",782,0.0694864048338369
"8952",2020,6,2,8,"positive",757,0.0672649724542385
"8953",2020,6,2,9,"negative",9724,0.855609326880774
"8954",2020,6,2,9,"neutral",884,0.0777826660800704
"8955",2020,6,2,9,"positive",757,0.0666080070391553
"8956",2020,6,2,10,"negative",10770,0.867010143294155
"8957",2020,6,2,10,"neutral",945,0.0760747061664788
"8958",2020,6,2,10,"positive",707,0.0569151505393656
"8959",2020,6,2,11,"negative",11570,0.847184593981109
"8960",2020,6,2,11,"neutral",1203,0.0880866954675258
"8961",2020,6,2,11,"positive",884,0.0647287105513656
"8962",2020,6,2,12,"negative",14432,0.836928786824403
"8963",2020,6,2,12,"neutral",1678,0.097309209000232
"8964",2020,6,2,12,"positive",1134,0.0657620041753653
"8965",2020,6,2,13,"negative",14946,0.848192497588105
"8966",2020,6,2,13,"neutral",1667,0.0946030304750014
"8967",2020,6,2,13,"positive",1008,0.0572044719368935
"8968",2020,6,2,14,"negative",16329,0.840877491116947
"8969",2020,6,2,14,"neutral",1941,0.0999536536381894
"8970",2020,6,2,14,"positive",1149,0.0591688552448633
"8971",2020,6,2,15,"negative",16576,0.844163780810756
"8972",2020,6,2,15,"neutral",1947,0.0991546139743329
"8973",2020,6,2,15,"positive",1113,0.0566816052149114
"8974",2020,6,2,16,"negative",14245,0.832846117867166
"8975",2020,6,2,16,"neutral",1947,0.113833021515435
"8976",2020,6,2,16,"positive",912,0.0533208606173994
"8977",2020,6,2,17,"negative",14480,0.842693359715998
"8978",2020,6,2,17,"neutral",1785,0.103881743583775
"8979",2020,6,2,17,"positive",918,0.053424896700227
"8980",2020,6,2,18,"negative",16839,0.847458480120785
"8981",2020,6,2,18,"neutral",2038,0.102566683442375
"8982",2020,6,2,18,"positive",993,0.0499748364368395
"8983",2020,6,2,19,"negative",15461,0.852973629041156
"8984",2020,6,2,19,"neutral",1724,0.0951119938210306
"8985",2020,6,2,19,"positive",941,0.0519143771378131
"8986",2020,6,2,20,"negative",17153,0.855127374245974
"8987",2020,6,2,20,"neutral",1930,0.0962161623211526
"8988",2020,6,2,20,"positive",976,0.048656463432873
"8989",2020,6,2,21,"negative",16977,0.869055541336063
"8990",2020,6,2,21,"neutral",1638,0.083849500895828
"8991",2020,6,2,21,"positive",920,0.0470949577681085
"8992",2020,6,2,22,"negative",18655,0.845188474084813
"8993",2020,6,2,22,"neutral",2417,0.109505255527365
"8994",2020,6,2,22,"positive",1000,0.0453062703878217
"8995",2020,6,2,23,"negative",20324,0.847681014347681
"8996",2020,6,2,23,"neutral",2600,0.108441775108442
"8997",2020,6,2,23,"positive",1052,0.0438772105438772
"8998",2020,6,3,0,"negative",19637,0.846349452633394
"8999",2020,6,3,0,"neutral",2604,0.112231704163434
"9000",2020,6,3,0,"positive",961,0.0414188432031721
"9001",2020,6,3,1,"negative",20639,0.853556658395368
"9002",2020,6,3,1,"neutral",2608,0.107857733664185
"9003",2020,6,3,1,"positive",933,0.0385856079404467
"9004",2020,6,3,2,"negative",18145,0.851118720390262
"9005",2020,6,3,2,"neutral",2254,0.105727285519959
"9006",2020,6,3,2,"positive",920,0.0431539940897791
"9007",2020,6,3,3,"negative",17255,0.853785254824344
"9008",2020,6,3,3,"neutral",2112,0.104502721425037
"9009",2020,6,3,3,"positive",843,0.0417120237506185
"9010",2020,6,3,4,"negative",13643,0.847812577678349
"9011",2020,6,3,4,"neutral",1714,0.106512552821278
"9012",2020,6,3,4,"positive",735,0.0456748695003729
"9013",2020,6,3,5,"negative",10702,0.847951826321211
"9014",2020,6,3,5,"neutral",1305,0.103399096743523
"9015",2020,6,3,5,"positive",614,0.0486490769352666
"9016",2020,6,3,6,"negative",8816,0.856837399164156
"9017",2020,6,3,6,"neutral",925,0.0899018369132083
"9018",2020,6,3,6,"positive",548,0.0532607639226358
"9019",2020,6,3,7,"negative",8216,0.851310745000518
"9020",2020,6,3,7,"neutral",849,0.0879701585327945
"9021",2020,6,3,7,"positive",586,0.0607190964666874
"9022",2020,6,3,8,"negative",8507,0.870548505935325
"9023",2020,6,3,8,"neutral",790,0.0808432255423659
"9024",2020,6,3,8,"positive",475,0.0486082685223086
"9025",2020,6,3,9,"negative",9101,0.863554416927602
"9026",2020,6,3,9,"neutral",904,0.0857766391498245
"9027",2020,6,3,9,"positive",534,0.0506689439225733
"9028",2020,6,3,10,"negative",10741,0.819423252975282
"9029",2020,6,3,10,"neutral",1758,0.134116570033567
"9030",2020,6,3,10,"positive",609,0.0464601769911504
"9031",2020,6,3,11,"negative",10931,0.827291304018769
"9032",2020,6,3,11,"neutral",1617,0.122379474759706
"9033",2020,6,3,11,"positive",665,0.0503292212215243
"9034",2020,6,3,12,"negative",15362,0.819481489384402
"9035",2020,6,3,12,"neutral",2379,0.126907073509015
"9036",2020,6,3,12,"positive",1005,0.0536114371065827
"9037",2020,6,3,13,"negative",14347,0.830506512301013
"9038",2020,6,3,13,"neutral",2037,0.117916063675832
"9039",2020,6,3,13,"positive",891,0.0515774240231548
"9040",2020,6,3,14,"negative",16131,0.835500077692029
"9041",2020,6,3,14,"neutral",2169,0.112342673641684
"9042",2020,6,3,14,"positive",1007,0.0521572486662868
"9043",2020,6,3,15,"negative",13750,0.840927160418323
"9044",2020,6,3,15,"neutral",1838,0.112409026970827
"9045",2020,6,3,15,"positive",763,0.0466638126108495
"9046",2020,6,3,16,"negative",15625,0.84486860603439
"9047",2020,6,3,16,"neutral",2052,0.110954904293284
"9048",2020,6,3,16,"positive",817,0.0441764896723262
"9049",2020,6,3,17,"negative",16600,0.863324318701893
"9050",2020,6,3,17,"neutral",1824,0.0948616600790514
"9051",2020,6,3,17,"positive",804,0.0418140212190555
"9052",2020,6,3,18,"negative",17871,0.848494919760706
"9053",2020,6,3,18,"neutral",2154,0.102269490076916
"9054",2020,6,3,18,"positive",1037,0.0492355901623777
"9055",2020,6,3,19,"negative",15137,0.855536087718307
"9056",2020,6,3,19,"neutral",1758,0.0993613293392867
"9057",2020,6,3,19,"positive",798,0.0451025829424066
"9058",2020,6,3,20,"negative",16835,0.849180327868852
"9059",2020,6,3,20,"neutral",2054,0.103606557377049
"9060",2020,6,3,20,"positive",936,0.0472131147540984
"9061",2020,6,3,21,"negative",17089,0.850918687447095
"9062",2020,6,3,21,"neutral",1924,0.0958024199571777
"9063",2020,6,3,21,"positive",1070,0.0532788925957277
"9064",2020,6,3,22,"negative",17998,0.822540103285956
"9065",2020,6,3,22,"neutral",2666,0.121840866505187
"9066",2020,6,3,22,"positive",1217,0.055619030208857
"9067",2020,6,3,23,"negative",17769,0.824815485308453
"9068",2020,6,3,23,"neutral",2618,0.121524393074316
"9069",2020,6,3,23,"positive",1156,0.0536601216172307
"9070",2020,6,4,0,"negative",21283,0.853813134352309
"9071",2020,6,4,0,"neutral",2639,0.105869137882617
"9072",2020,6,4,0,"positive",1005,0.040317727765074
"9073",2020,6,4,1,"negative",19803,0.853614379930169
"9074",2020,6,4,1,"neutral",2391,0.103064787275314
"9075",2020,6,4,1,"positive",1005,0.043320832794517
"9076",2020,6,4,2,"negative",17861,0.854961466660284
"9077",2020,6,4,2,"neutral",2093,0.100186683260734
"9078",2020,6,4,2,"positive",937,0.0448518500789814
"9079",2020,6,4,3,"negative",16801,0.861368879774417
"9080",2020,6,4,3,"neutral",1830,0.0938220968982312
"9081",2020,6,4,3,"positive",874,0.044809023327352
"9082",2020,6,4,4,"negative",14886,0.86225671918443
"9083",2020,6,4,4,"neutral",1605,0.0929680259499537
